Date,ID,Gender,Age,Income,Context,Impression Cost
2015-01-01 15:28:17,328790358071961600,Female,<25,Medium,Social Media,0.002928
2015-01-01 15:28:18,182445133755123712,Female,25-34,Medium,Shopping,0.001158
2015-01-01 15:28:21,1355818106867837952,Female,25-34,Low,Shopping,0.000000
2015-01-01 15:28:21,871388680298135552,Female,25-34,Medium,Shopping,0.000000
2015-01-01 15:28:22,2253012440548873216,Male,>54,Medium,Social Media,0.001885
2015-01-01 15:28:27,6972127041411709952,Female,35-44,Medium,Shopping,0.000000
2015-01-01 15:28:29,8314032486890402816,Female,45-54,High,Shopping,0.000000
2015-01-01 15:28:29,1104282637099799552,Female,<25,High,Shopping,0.002418
2015-01-01 15:28:31,4043448947645776896,Female,35-44,Medium,News,0.000000
2015-01-01 15:28:35,4803022053405428736,Female,<25,Low,News,0.002905
2015-01-01 15:28:35,435844809767979008,Female,35-44,High,Social Media,0.002772
2015-01-01 15:28:37,7181120873426473984,Male,35-44,Medium,Social Media,0.001960
2015-01-01 15:28:37,5658752695899261952,Female,25-34,Low,Social Media,0.000000
2015-01-01 15:28:39,1264977506387173376,Male,45-54,Medium,Social Media,0.001024
2015-01-01 15:28:43,847619159500824576,Female,35-44,Medium,Blog,0.000000
2015-01-01 15:28:45,1813293198505318400,Female,45-54,Medium,Shopping,0.000000
2015-01-01 15:28:47,3255034802794228736,Female,35-44,High,News,0.001772
2015-01-01 15:28:47,815612157699048448,Female,<25,Low,Social Media,0.000000
2015-01-01 15:28:53,5657113182260029440,Female,>54,Medium,Social Media,0.002453
2015-01-01 15:28:58,862444480313680896,Female,>54,Low,Social Media,0.002186
2015-01-01 15:28:59,8249034568224033792,Female,>54,Medium,Shopping,0.002380
2015-01-01 15:29:00,4562704696613476352,Female,<25,Low,News,0.001422
2015-01-01 15:29:00,5550521053597089792,Male,>54,Medium,Social Media,0.000000
2015-01-01 15:29:03,7234172424553663488,Female,25-34,High,Social Media,0.000000
2015-01-01 15:29:03,7801278839385837568,Female,25-34,Medium,Social Media,0.000000
2015-01-01 15:29:04,3839253215251452928,Male,25-34,Low,Shopping,0.002818
2015-01-01 15:29:07,3955012898846909440,Female,>54,High,Shopping,0.000000
2015-01-01 15:29:09,5035133910826213376,Male,25-34,Medium,News,0.000000
2015-01-01 15:29:15,3201016935318566912,Female,35-44,Medium,News,0.000000
2015-01-01 15:29:15,3411997576535614464,Female,<25,Low,News,0.001932
2015-01-01 15:29:17,2700107837905154048,Female,>54,Medium,Shopping,0.000000
2015-01-01 15:29:17,6571860470542202880,Male,25-34,Medium,Social Media,0.000000
2015-01-01 15:29:17,7381645263309551616,Female,25-34,Medium,Shopping,0.000000
2015-01-01 15:29:19,1051502290248042496,Male,<25,Low,News,0.001410
2015-01-01 15:29:20,2114294072689995776,Female,25-34,Low,Shopping,0.000000
2015-01-01 15:29:21,2674619944338187264,Male,25-34,Medium,News,0.000000
2015-01-01 15:29:24,7644307053407724544,Female,45-54,Medium,Social Media,0.000000
2015-01-01 15:29:26,5103797606430893056,Female,>54,Medium,Shopping,0.000000
2015-01-01 15:29:27,3175131416196659200,Male,25-34,High,News,0.000000
2015-01-01 15:29:33,1997229314763206656,Male,35-44,Medium,Social Media,0.002234
2015-01-01 15:29:34,5832397837357580288,Male,45-54,Medium,Social Media,0.001728
2015-01-01 15:29:38,4916352815481731072,Female,35-44,Low,News,0.000000
2015-01-01 15:29:38,4228125024125488128,Female,45-54,Low,Social Media,0.000000
2015-01-01 15:29:40,9048782472853678080,Male,25-34,Medium,Blog,0.002922
2015-01-01 15:29:43,8704669759262971904,Female,<25,Medium,News,0.000000
2015-01-01 15:29:45,2968860916190617600,Male,45-54,Medium,News,0.002982
2015-01-01 15:29:47,2369849645278258176,Female,25-34,Low,News,0.001559
2015-01-01 15:29:49,6202053341532359680,Female,<25,Low,News,0.000000
2015-01-01 15:29:51,7654351216859555840,Male,<25,Low,Social Media,0.002456
2015-01-01 15:29:51,1204474623732773888,Male,>54,Low,Social Media,0.001762
2015-01-01 15:29:53,2610164583027359744,Female,25-34,Low,Shopping,0.002156
2015-01-01 15:29:55,3079951505994745856,Female,35-44,Medium,Social Media,0.002461
2015-01-01 15:29:55,6068898480313535488,Female,<25,Medium,Shopping,0.000000
2015-01-01 15:29:56,1528076478474365952,Male,35-44,Medium,News,0.002481
2015-01-01 15:29:56,7120434966873118720,Male,>54,Medium,News,0.002741
2015-01-01 15:29:59,2411020883048631296,Female,45-54,Medium,News,0.001368
2015-01-01 15:30:00,4590118242738564096,Male,25-34,High,Social Media,0.002274
2015-01-01 15:30:01,6177710020263513088,Male,35-44,Medium,Blog,0.002738
2015-01-01 15:30:02,2265062270777682944,Female,45-54,Low,News,0.001198
2015-01-01 15:30:02,7438689354057005056,Female,25-34,High,Blog,0.000000
2015-01-01 15:30:05,6413645082055516160,Female,25-34,Medium,Blog,0.000000
2015-01-01 15:30:05,5978025646598362112,Female,25-34,Medium,Shopping,0.000000
2015-01-01 15:30:07,6979475732930760704,Male,>54,High,Social Media,0.002963
2015-01-01 15:30:08,1112823620775707648,Male,35-44,Medium,News,0.001366
2015-01-01 15:30:09,8818407178435066880,Female,25-34,Medium,News,0.002166
2015-01-01 15:30:11,8480202841449899008,Female,>54,Medium,News,0.000000
2015-01-01 15:30:13,2343022244269887488,Male,<25,Medium,Blog,0.000000
2015-01-01 15:30:14,3955051345622604800,Female,>54,Low,Shopping,0.000000
2015-01-01 15:30:17,4214542878576443392,Male,45-54,High,News,0.002720
2015-01-01 15:30:19,1076049997422054400,Female,<25,Low,Social Media,0.000000
2015-01-01 15:30:21,5936714352797005824,Female,25-34,Low,Blog,0.001194
2015-01-01 15:30:25,4206667499914305536,Female,>54,High,News,0.001297
2015-01-01 15:30:25,8363108733610929152,Female,25-34,Medium,Shopping,0.000000
2015-01-01 15:30:28,3262844453289420800,Male,35-44,Low,News,0.001126
2015-01-01 15:30:31,7003413363049003008,Male,<25,Low,Shopping,0.000000
2015-01-01 15:30:33,1493829502575120384,Female,45-54,Medium,Social Media,0.002161
2015-01-01 15:30:33,5850029118454500352,Female,35-44,Medium,News,0.000000
2015-01-01 15:30:34,3656873075640370176,Female,<25,Medium,Social Media,0.001107
2015-01-01 15:30:38,2691339924671523840,Male,>54,High,Social Media,0.000000
2015-01-01 15:30:38,2977431363040754688,Male,35-44,High,Social Media,0.000000
2015-01-01 15:30:39,267835506220015616,Female,25-34,Medium,Shopping,0.000000
2015-01-01 15:30:39,4883968664139635712,Female,25-34,Low,Shopping,0.001844
2015-01-01 15:30:41,6520933576718350336,Female,35-44,Low,Shopping,0.000000
2015-01-01 15:30:43,1149385966395756544,Female,35-44,Medium,Shopping,0.000000
2015-01-01 15:30:44,4446803735739244544,Male,>54,Medium,News,0.000000
2015-01-01 15:30:44,7256180025046524928,Male,25-34,Medium,Social Media,0.001412
2015-01-01 15:30:46,500338773196217344,Male,35-44,Medium,Shopping,0.001344
2015-01-01 15:30:46,6657237890315817984,Female,25-34,Medium,News,0.000000
2015-01-01 15:30:48,4471314760481047552,Female,25-34,Medium,News,0.002541
2015-01-01 15:30:49,6278552923193067520,Female,45-54,Low,Blog,0.002771
2015-01-01 15:30:50,8726184399051390976,Female,<25,Medium,Social Media,0.000000
2015-01-01 15:30:50,6677055793597880320,Male,35-44,Low,Shopping,0.000000
2015-01-01 15:30:51,2701441396586907648,Female,<25,Medium,News,0.000000
2015-01-01 15:30:54,3673908021999045632,Male,>54,High,Social Media,0.001645
2015-01-01 15:30:57,7790249763940534272,Male,35-44,High,News,0.000000
2015-01-01 15:30:58,6667378309580813312,Female,>54,High,Shopping,0.001644
2015-01-01 15:31:01,4809461063632268288,Female,25-34,High,Shopping,0.002469
2015-01-01 15:31:03,2785156912276776960,Female,>54,High,Shopping,0.001872
2015-01-01 15:31:04,8597336064117515264,Female,<25,Medium,Shopping,0.000000
2015-01-01 15:31:05,6460309771945445376,Male,25-34,Medium,News,0.002439
2015-01-01 15:31:05,7304550906168643584,Female,<25,Medium,Shopping,0.000000
2015-01-01 15:31:05,4152659458799469568,Female,<25,High,Shopping,0.000000
2015-01-01 15:31:06,5732620516356591616,Male,45-54,Low,Shopping,0.002198
2015-01-01 15:31:06,8242286385449804800,Female,>54,Medium,Social Media,0.000000
2015-01-01 15:31:09,8025317407811884032,Male,35-44,High,Blog,0.000000
2015-01-01 15:31:12,4141386742730764288,Female,>54,Medium,Social Media,0.000000
2015-01-01 15:31:15,1554386208806417408,Male,45-54,Medium,News,0.001724
2015-01-01 15:31:15,6949434387429343232,Male,35-44,High,Social Media,0.000000
2015-01-01 15:31:16,3850205410990926848,Male,45-54,High,Blog,0.000000
2015-01-01 15:31:17,1862016634082881536,Female,<25,Medium,News,0.000000
2015-01-01 15:31:17,7491519490095399936,Male,25-34,Low,Shopping,0.000000
2015-01-01 15:31:17,6184294601159030784,Female,25-34,Low,Social Media,0.000000
2015-01-01 15:31:18,8587975207347527680,Female,45-54,High,News,0.000000
2015-01-01 15:31:19,87143011849086976,Male,>54,Low,News,0.000000
2015-01-01 15:31:19,1322157785903867904,Male,<25,Medium,Social Media,0.000000
2015-01-01 15:31:26,4614061412625437696,Female,>54,High,Shopping,0.000000
2015-01-01 15:31:27,8886240021384580096,Female,25-34,Low,News,0.002141
2015-01-01 15:31:30,5865497558032435200,Female,<25,High,Shopping,0.001056
2015-01-01 15:31:33,1707364282421026816,Female,35-44,High,Blog,0.000000
2015-01-01 15:31:34,1344683119773121536,Female,35-44,Low,Blog,0.000000
2015-01-01 15:31:38,658191276234820608,Female,>54,Medium,Shopping,0.000000
2015-01-01 15:31:39,5758187615944518656,Male,45-54,Medium,Social Media,0.001709
2015-01-01 15:31:39,4318463953926223872,Female,<25,High,News,0.000000
2015-01-01 15:31:40,5664576609104596992,Female,25-34,Medium,Shopping,0.002428
2015-01-01 15:31:43,465690511957936128,Female,25-34,Medium,Shopping,0.001473
2015-01-01 15:31:45,4495892328129068032,Male,35-44,Medium,Shopping,0.002848
2015-01-01 15:31:48,1949308441463886848,Female,25-34,Low,Social Media,0.002983
2015-01-01 15:31:49,5991724225602167808,Female,35-44,Medium,Blog,0.001439
2015-01-01 15:31:52,7899541286745663488,Male,45-54,Low,Social Media,0.002810
2015-01-01 15:31:54,5628305356190579712,Male,>54,Low,Social Media,0.000000
2015-01-01 15:31:55,7146686101199881216,Female,35-44,Medium,Shopping,0.000000
2015-01-01 15:31:55,6514646016256757760,Male,<25,Medium,Shopping,0.000000
2015-01-01 15:31:56,3485473291618818048,Female,35-44,High,News,0.002020
2015-01-01 15:31:58,2543607835488541696,Female,25-34,High,Shopping,0.000000
2015-01-01 15:32:01,189789217035304960,Male,>54,Medium,News,0.000000
2015-01-01 15:32:06,8190971934909722624,Female,35-44,Medium,News,0.001260
2015-01-01 15:32:07,1772896447198223360,Male,<25,High,Shopping,0.001659
2015-01-01 15:32:09,4140076494115204096,Male,<25,Medium,Blog,0.000000
2015-01-01 15:32:11,7003083544259464192,Male,35-44,Low,Social Media,0.000000
2015-01-01 15:32:13,2623077657631715328,Female,>54,Medium,Shopping,0.000000
2015-01-01 15:32:14,327994317771743232,Male,>54,High,Shopping,0.001859
2015-01-01 15:32:15,2274596448853262336,Female,35-44,Low,Social Media,0.002418
2015-01-01 15:32:20,3279537516114394112,Female,35-44,High,Shopping,0.001927
2015-01-01 15:32:21,5251366046908150784,Female,>54,Medium,Social Media,0.002730
2015-01-01 15:32:21,8298940967475904512,Female,35-44,Low,Blog,0.000000
2015-01-01 15:32:24,3779501623741886464,Female,35-44,High,News,0.000000
2015-01-01 15:32:24,8622959257116993536,Male,>54,Low,Blog,0.001323
2015-01-01 15:32:26,5073460360247300096,Female,25-34,Medium,Shopping,0.002350
2015-01-01 15:32:29,1752078105147160576,Female,45-54,Low,News,0.001737
2015-01-01 15:32:29,6284885496665655296,Male,35-44,Low,News,0.000000
2015-01-01 15:32:30,4489126471442139136,Female,<25,Low,Social Media,0.000000
2015-01-01 15:32:32,1456233414499680256,Female,<25,Medium,Shopping,0.001713
2015-01-01 15:32:33,1368858314491151360,Male,<25,Low,Shopping,0.000000
2015-01-01 15:32:36,5678274106608536576,Female,35-44,Low,News,0.001021
2015-01-01 15:32:37,8420705328255368192,Male,35-44,Low,News,0.000000
2015-01-01 15:32:38,4804920266641790976,Male,25-34,Low,Social Media,0.000000
2015-01-01 15:32:38,7681734424584085504,Male,35-44,High,News,0.001140
2015-01-01 15:32:42,1718690520288427008,Female,<25,Low,News,0.000000
2015-01-01 15:32:44,2889930508441682944,Male,35-44,Medium,Shopping,0.000000
2015-01-01 15:32:46,7115804133017605120,Female,<25,Medium,Social Media,0.000000
2015-01-01 15:32:49,2966732610533860352,Female,45-54,High,Blog,0.002897
2015-01-01 15:32:50,2271482414460040192,Female,35-44,Low,News,0.001288
2015-01-01 15:32:52,3487297045194431488,Male,<25,High,Blog,0.000000
2015-01-01 15:33:00,3389006201351891968,Female,45-54,Medium,Blog,0.001146
2015-01-01 15:33:01,3973855694941010944,Female,45-54,Low,Blog,0.000000
2015-01-01 15:33:01,3099848577668026368,Female,35-44,Low,Social Media,0.002002
2015-01-01 15:33:02,4574367676562829312,Female,25-34,Medium,News,0.002235
2015-01-01 15:33:02,8031643974451178496,Male,45-54,Low,News,0.001513
2015-01-01 15:33:02,70123558573383680,Female,>54,High,Social Media,0.002161
2015-01-01 15:33:04,1693868219656650752,Male,35-44,Low,News,0.001232
2015-01-01 15:33:08,4072406756191719424,Female,>54,Medium,Blog,0.000000
2015-01-01 15:33:09,1514951600988556288,Female,35-44,Medium,Social Media,0.000000
2015-01-01 15:33:10,3596492699445913600,Female,35-44,High,News,0.001767
2015-01-01 15:33:10,2112109901413634048,Male,45-54,Medium,Blog,0.002145
2015-01-01 15:33:14,439794710579597312,Female,<25,Low,Social Media,0.001026
2015-01-01 15:33:14,7927874945419737088,Female,25-34,High,News,0.000000
2015-01-01 15:33:18,192577738178171904,Male,35-44,High,Shopping,0.001451
2015-01-01 15:33:19,6590104457958584320,Female,<25,Medium,Shopping,0.000000
2015-01-01 15:33:20,3660344855028620288,Male,45-54,Low,Social Media,0.002128
2015-01-01 15:33:22,2351992435958647808,Female,25-34,Medium,Shopping,0.000000
2015-01-01 15:33:23,6569471006744137728,Female,45-54,Medium,News,0.000000
2015-01-01 15:33:25,7922789924434354176,Female,<25,Medium,Shopping,0.001803
2015-01-01 15:33:26,6647001580659196928,Female,25-34,Low,Social Media,0.000000
2015-01-01 15:33:27,7637913655209564160,Male,25-34,Low,Social Media,0.002457
2015-01-01 15:33:30,5676081451058676736,Female,<25,Low,Shopping,0.002611
2015-01-01 15:33:30,566048642579594240,Male,<25,Medium,Social Media,0.000000
2015-01-01 15:33:32,8335093080406367232,Female,25-34,Medium,Blog,0.001314
2015-01-01 15:33:40,162082190917803008,Female,35-44,High,Social Media,0.000000
2015-01-01 15:33:43,1849181827881663488,Male,<25,Medium,News,0.000000
2015-01-01 15:33:45,3165538032901997568,Female,35-44,High,News,0.000000
2015-01-01 15:33:48,6527964955812443136,Male,35-44,Low,News,0.001100
2015-01-01 15:33:50,6167428225688245248,Male,35-44,High,Blog,0.002118
2015-01-01 15:33:52,2562152285616791552,Female,45-54,High,News,0.001454
2015-01-01 15:33:53,6366816980722710528,Female,25-34,Low,Blog,0.002842
2015-01-01 15:33:55,542427885080346624,Male,>54,High,Shopping,0.001770
2015-01-01 15:33:56,5489269026994385920,Female,35-44,Medium,Shopping,0.000000
2015-01-01 15:33:58,7973384096007446528,Female,25-34,High,News,0.000000
2015-01-01 15:33:59,6836162551420204032,Female,45-54,High,Social Media,0.002480
2015-01-01 15:34:00,6016515214331503616,Female,35-44,Low,Shopping,0.000000
2015-01-01 15:34:01,8803495383681354752,Male,35-44,High,Blog,0.002732
2015-01-01 15:34:04,6624915543467277312,Female,<25,Low,Blog,0.002688
2015-01-01 15:34:05,7713893587592847360,Female,>54,Medium,News,0.001921
2015-01-01 15:34:05,2383427912320778240,Male,35-44,High,Shopping,0.000000
2015-01-01 15:34:07,6999914498037487616,Female,<25,Low,News,0.000000
2015-01-01 15:34:08,8827188256264215552,Female,35-44,Low,News,0.000000
2015-01-01 15:34:09,3381578761559751680,Male,25-34,Low,Shopping,0.001056
2015-01-01 15:34:09,3575625623850333184,Female,<25,Medium,News,0.002221
2015-01-01 15:34:12,7845291168848660480,Female,<25,High,Social Media,0.000000
2015-01-01 15:34:13,4912994512220241920,Male,25-34,High,Social Media,0.000000
2015-01-01 15:34:14,3136497414945735680,Male,25-34,Low,Shopping,0.002992
2015-01-01 15:34:14,691788719327076352,Female,25-34,Low,Blog,0.000000
2015-01-01 15:34:17,5432553475939763200,Female,25-34,Medium,Social Media,0.002160
2015-01-01 15:34:17,7863004275242662912,Male,25-34,High,News,0.000000
2015-01-01 15:34:18,819753479186407424,Female,<25,High,Social Media,0.002668
2015-01-01 15:34:18,2236425719745630208,Male,45-54,Medium,Shopping,0.000000
2015-01-01 15:34:19,9096726169350345728,Female,25-34,Low,Shopping,0.000000
2015-01-01 15:34:19,1661600166162675712,Female,<25,Medium,Blog,0.000000
2015-01-01 15:34:23,7788823650223020032,Female,45-54,High,News,0.001654
2015-01-01 15:34:28,6564169653945074688,Female,25-34,Medium,Social Media,0.000000
2015-01-01 15:34:31,4687017489687389184,Female,25-34,Low,Social Media,0.002509
2015-01-01 15:34:32,2649313762502012928,Female,25-34,Medium,Blog,0.002566
2015-01-01 15:34:36,662265738612275200,Female,35-44,Low,Shopping,0.001333
2015-01-01 15:34:37,15583198292144128,Female,25-34,Medium,Shopping,0.002410
2015-01-01 15:34:37,2580157489572547584,Male,>54,High,News,0.000000
2015-01-01 15:34:42,5395145217770217472,Female,25-34,Low,Shopping,0.001430
2015-01-01 15:34:42,2969160412856502272,Male,25-34,Low,Shopping,0.002170
2015-01-01 15:34:43,6278801441678024704,Male,35-44,Low,News,0.002797
2015-01-01 15:34:43,2175296166954163200,Female,35-44,Low,Shopping,0.002553
2015-01-01 15:34:44,2820695424164372480,Female,45-54,High,Shopping,0.002798
2015-01-01 15:34:44,2929731806945403904,Female,45-54,Medium,Shopping,0.002963
2015-01-01 15:34:46,2896344886304322560,Male,<25,Medium,Shopping,0.002126
2015-01-01 15:34:49,2124588424501041152,Male,25-34,Low,News,0.000000
2015-01-01 15:34:52,6614866302312693760,Female,>54,Medium,Social Media,0.001176
2015-01-01 15:34:55,9191649340703707136,Male,<25,Medium,News,0.001430
2015-01-01 15:34:56,8273372892735689728,Male,<25,Medium,Blog,0.002579
2015-01-01 15:34:56,7745491957088215040,Female,<25,Medium,News,0.000000
2015-01-01 15:34:58,2098821257563105280,Female,45-54,Medium,News,0.000000
2015-01-01 15:34:58,2896412571100708864,Male,45-54,Low,Social Media,0.000000
2015-01-01 15:34:59,3855577992698278912,Female,25-34,Medium,Shopping,0.001499
2015-01-01 15:34:59,8347413495647024128,Female,35-44,Low,Social Media,0.000000
2015-01-01 15:35:00,8640421441369605120,Female,>54,Low,Shopping,0.000000
2015-01-01 15:35:01,8403524262849842176,Female,25-34,Medium,Social Media,0.001397
2015-01-01 15:35:02,3428958171525850112,Male,35-44,High,News,0.000000
2015-01-01 15:35:02,2640327223676502016,Male,25-34,Medium,Social Media,0.001442
2015-01-01 15:35:02,3165959581962050560,Male,25-34,Low,Social Media,0.001110
2015-01-01 15:35:05,1986749378920435712,Male,25-34,Low,Shopping,0.000000
2015-01-01 15:35:07,2221048257062993920,Female,35-44,Medium,News,0.000000
2015-01-01 15:35:08,9012922946676909056,Female,>54,Medium,Shopping,0.001956
2015-01-01 15:35:09,5435128074240590848,Male,>54,High,Social Media,0.000000
2015-01-01 15:35:09,2748267095739347968,Male,45-54,Medium,Social Media,0.000000
2015-01-01 15:35:11,3810129434635372544,Female,45-54,Medium,Shopping,0.001400
2015-01-01 15:35:11,3249880066730678272,Female,>54,High,Social Media,0.000000
2015-01-01 15:35:19,6382349088316475392,Female,<25,Medium,Social Media,0.001332
2015-01-01 15:35:21,3492150825084234752,Female,25-34,Low,News,0.000000
2015-01-01 15:35:22,390119590723716096,Female,>54,High,Blog,0.001599
2015-01-01 15:35:23,5357194185099353088,Male,35-44,Medium,Social Media,0.000000
2015-01-01 15:35:24,6226892975464593408,Female,<25,Medium,News,0.000000
2015-01-01 15:35:27,7326986107390017536,Male,>54,High,Blog,0.000000
2015-01-01 15:35:27,6940260744994372608,Female,45-54,High,Shopping,0.000000
2015-01-01 15:35:29,554049826880910336,Female,45-54,High,News,0.000000
2015-01-01 15:35:31,8409393399161275392,Female,25-34,Low,Blog,0.001341
2015-01-01 15:35:31,6859866317633565696,Female,25-34,Low,News,0.001018
2015-01-01 15:35:34,4202072942334353408,Female,35-44,High,Blog,0.000000
2015-01-01 15:35:37,8915351282610689024,Female,35-44,Low,Blog,0.002440
2015-01-01 15:35:37,4167728981527760896,Male,<25,Medium,News,0.002816
2015-01-01 15:35:38,5018619925834842112,Female,35-44,Medium,Social Media,0.000000
2015-01-01 15:35:45,3991268143035649024,Female,35-44,High,News,0.000000
2015-01-01 15:35:46,4564526650996957184,Female,45-54,Low,News,0.000000
2015-01-01 15:35:52,5804288483627621376,Female,45-54,High,Shopping,0.001755
2015-01-01 15:35:52,3274923859740977152,Female,45-54,High,Blog,0.001139
2015-01-01 15:35:53,8929404693202702336,Female,35-44,Low,Social Media,0.001886
2015-01-01 15:35:54,5477755941549926400,Female,35-44,High,Social Media,0.000000
2015-01-01 15:35:58,6871674145498962944,Female,25-34,Medium,Shopping,0.000000
2015-01-01 15:35:58,3665386305845942272,Female,<25,Low,Shopping,0.000000
2015-01-01 15:36:00,8766475669077837824,Female,35-44,Medium,News,0.000000
2015-01-01 15:36:01,5486468357964106752,Female,<25,High,Social Media,0.000000
2015-01-01 15:36:01,6942239014111077376,Female,25-34,Medium,Shopping,0.000000
2015-01-01 15:36:03,5329759115472901120,Male,35-44,Medium,Social Media,0.000000
2015-01-01 15:36:05,6183672922511167488,Male,35-44,Low,Blog,0.000000
2015-01-01 15:36:09,966894063791535104,Male,25-34,Medium,Shopping,0.000000
2015-01-01 15:36:12,3007164113079078912,Female,25-34,Medium,Social Media,0.001023
2015-01-01 15:36:13,7177705492815280128,Female,45-54,High,Social Media,0.000000
2015-01-01 15:36:13,1149794734234269696,Female,<25,Low,Shopping,0.000000
2015-01-01 15:36:14,863775077326711808,Female,>54,Medium,Shopping,0.000000
2015-01-01 15:36:16,2126827914384129024,Female,35-44,Low,Shopping,0.000000
2015-01-01 15:36:17,7434510724036161536,Female,>54,Medium,Social Media,0.000000
2015-01-01 15:36:19,8070594947286448128,Female,<25,Low,Social Media,0.000000
2015-01-01 15:36:27,3404500947574561792,Female,25-34,Medium,News,0.002914
2015-01-01 15:36:29,4967228704639396864,Female,25-34,High,Shopping,0.000000
2015-01-01 15:36:31,9027976129728402432,Female,25-34,Medium,News,0.000000
2015-01-01 15:36:33,3996893013841635328,Female,35-44,High,Shopping,0.000000
2015-01-01 15:36:39,8942596692184794112,Female,>54,High,Blog,0.000000
2015-01-01 15:36:42,6050384954976187392,Female,45-54,Low,News,0.000000
2015-01-01 15:36:48,1527157467543686144,Male,35-44,Medium,News,0.000000
2015-01-01 15:36:50,4271801094544711680,Female,>54,Medium,Social Media,0.000000
2015-01-01 15:36:54,1187999179818020864,Female,>54,Medium,News,0.001339
2015-01-01 15:36:54,5313238449903214592,Female,45-54,Low,Social Media,0.002435
2015-01-01 15:36:54,8934619905247073280,Female,35-44,High,News,0.002581
2015-01-01 15:36:56,4750201580119320576,Female,25-34,Low,Shopping,0.002048
2015-01-01 15:36:59,5883635700556331008,Male,>54,Medium,Shopping,0.000000
2015-01-01 15:37:01,8228393953478127616,Female,45-54,Medium,Shopping,0.002555
2015-01-01 15:37:05,2121917441565450240,Male,<25,Low,Social Media,0.001647
2015-01-01 15:37:05,3297282425511557120,Female,25-34,Medium,News,0.002355
2015-01-01 15:37:07,7892308897189979136,Female,35-44,Low,News,0.000000
2015-01-01 15:37:08,7000472330226705408,Female,<25,Low,Social Media,0.000000
2015-01-01 15:37:09,7742204733157446656,Female,25-34,Medium,Blog,0.000000
2015-01-01 15:37:10,3100865410965346304,Female,35-44,High,Shopping,0.002465
2015-01-01 15:37:10,1023796487059826688,Female,45-54,High,News,0.001724
2015-01-01 15:37:11,2576146565699635200,Female,35-44,Low,News,0.000000
2015-01-01 15:37:11,7594238238054417408,Female,35-44,Low,Social Media,0.000000
2015-01-01 15:37:13,1122708925160283136,Female,45-54,High,Social Media,0.000000
2015-01-01 15:37:14,7346207331603411968,Male,45-54,Medium,Social Media,0.002795
2015-01-01 15:37:18,6597410211382306816,Female,25-34,Low,Blog,0.002128
2015-01-01 15:37:19,4929568213591212032,Male,25-34,Medium,Shopping,0.000000
2015-01-01 15:37:23,2787122140596295680,Female,25-34,High,News,0.000000
2015-01-01 15:37:24,2174096044126623744,Male,<25,Low,News,0.000000
2015-01-01 15:37:24,4855152170254911488,Female,<25,High,News,0.000000
2015-01-01 15:37:28,4491566092007264256,Male,>54,Medium,Social Media,0.000000
2015-01-01 15:37:28,2566684265980890112,Female,>54,Medium,Shopping,0.002585
2015-01-01 15:37:32,8790751935231626240,Female,45-54,Medium,Blog,0.001654
2015-01-01 15:37:36,6230013218125124608,Male,35-44,High,News,0.000000
2015-01-01 15:37:36,7079918964914906112,Female,<25,Medium,Blog,0.001316
2015-01-01 15:37:37,4234774576872448,Female,>54,High,Shopping,0.001573
2015-01-01 15:37:39,2424779916870614016,Female,45-54,Low,Shopping,0.001961
2015-01-01 15:37:39,7459638528277190656,Female,<25,Low,Blog,0.000000
2015-01-01 15:37:39,8442035417814144000,Female,35-44,Medium,Shopping,0.000000
2015-01-01 15:37:43,1616425930516603904,Female,35-44,Medium,Shopping,0.000000
2015-01-01 15:37:44,4093306570371421184,Female,35-44,High,Shopping,0.002707
2015-01-01 15:37:44,2391770193550596096,Female,35-44,High,Blog,0.002265
2015-01-01 15:37:46,8668644401132086272,Female,35-44,Low,Social Media,0.000000
2015-01-01 15:37:51,876551994099506176,Male,<25,Low,Shopping,0.001635
2015-01-01 15:37:51,7348277060495750144,Male,>54,Medium,Blog,0.002741
2015-01-01 15:37:52,2465980854687451136,Female,45-54,High,News,0.000000
2015-01-01 15:37:53,2726318026351134720,Male,25-34,Low,Blog,0.002989
2015-01-01 15:37:58,3350716589619567616,Male,35-44,Medium,Social Media,0.000000
2015-01-01 15:38:00,3248123509993984000,Female,>54,High,Social Media,0.000000
2015-01-01 15:38:02,2344525156102274048,Female,>54,Medium,Social Media,0.000000
2015-01-01 15:38:02,919755473979930624,Male,<25,Low,Social Media,0.001776
2015-01-01 15:38:03,3650934282278393856,Female,<25,Medium,Blog,0.000000
2015-01-01 15:38:07,5711008282074388480,Female,35-44,Medium,Shopping,0.002686
2015-01-01 15:38:12,970245300185206784,Female,35-44,High,Blog,0.002466
2015-01-01 15:38:13,3099559089296327680,Male,25-34,High,Social Media,0.000000
2015-01-01 15:38:13,7170722698998017024,Male,25-34,High,News,0.000000
2015-01-01 15:38:15,5830599475161812992,Female,25-34,Low,Social Media,0.000000
2015-01-01 15:38:18,6038715084308986880,Female,45-54,High,Social Media,0.002641
2015-01-01 15:38:20,5586974203210550272,Female,>54,High,News,0.000000
2015-01-01 15:38:22,5472950550993252352,Female,35-44,Medium,News,0.001447
2015-01-01 15:38:23,840944088481951744,Female,<25,Medium,News,0.001291
2015-01-01 15:38:25,2127706262431726592,Female,45-54,Low,Shopping,0.001153
2015-01-01 15:38:28,4032365816388886528,Female,35-44,Low,Shopping,0.000000
2015-01-01 15:38:29,1150952226184926208,Female,<25,Medium,Social Media,0.002741
